ENSEMBL,ENTREZID,SYMBOL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000129009,3671,ISLR,immunoglobulin superfamily containing leucine rich repeat,-2.84267275011148,-1.30865253940783,-2.71399527040137,0.0169429949704594,0.0815775505442826,-3.07065487793649
ENSG00000188833,377841,ENTPD8,ectonucleoside triphosphate diphosphohydrolase 8,-2.83569265457761,-2.06389626291551,-2.72817743892846,0.0164804608890678,0.080044407179584,-3.14121734666728
ENSG00000244067,2939,GSTA2,glutathione S-transferase alpha 2,-2.80554930550858,2.68501057514286,-5.37588810819592,0.00010216503091825,0.002938416558486,1.5582605538164
ENSG00000160179,9619,ABCG1,ATP binding cassette subfamily G member 1,-2.78281205016561,1.58631753848157,-4.78756661768955,0.000299537214156636,0.00588311519887424,0.515705850082681
ENSG00000011347,9066,SYT7,synaptotagmin 7,-2.77854373859555,1.7032290415161,-6.27080996115095,2.17630632588027e-05,0.00109323799080434,2.75298521807747
ENSG00000099937,3053,SERPIND1,serpin family D member 1,-2.77578086644451,-1.31038958907027,-2.73511525938223,0.0162586946372567,0.0793017093241875,-3.04358746763738
ENSG00000157005,6750,SST,somatostatin,-2.7520128699646,-0.338119188430786,-3.29808549678148,0.00536206715715041,0.0384281479595779,-2.2261596025942
ENSG00000145832,153328,SLC25A48,solute carrier family 25 member 48,-2.74198871276071,-0.467658817629287,-2.8590690513295,0.0127540941428268,0.0679417799977145,-2.81189446685858
ENSG00000154096,7070,THY1,Thy-1 cell surface antigen,-2.74067854639363,2.35115338676574,-7.80219734125928,1.98694326537298e-06,0.000293409078504274,4.79253303383176
ENSG00000053918,3784,KCNQ1,potassium voltage-gated channel subfamily Q member 1,-2.72022209840944,1.36152998800832,-5.65186343717482,6.26722814238494e-05,0.00214108164821943,1.70380397382118
ENSG00000239474,10324,KLHL41,kelch like family member 41,-2.70955990897074,-1.02809912318156,-3.42677253893672,0.00415708139433407,0.0330245716020052,-1.98360222227986
ENSG00000129514,3169,FOXA1,forkhead box A1,-2.70849607741753,2.02153719120598,-4.32409514656191,0.000720171301456714,0.010614956340027,-0.284790257185906
ENSG00000107611,8029,CUBN,cubilin,-2.70455265804712,1.12097999474165,-3.57292037494871,0.00311471908152527,0.027193281743426,-1.61529114062163
ENSG00000213023,84258,SYT3,synaptotagmin 3,-2.69454408126604,0.390400282878828,-3.04043205147946,0.00892376940284001,0.054014933040839,-2.47627599912256
ENSG00000185477,285513,GPRIN3,GPRIN family member 3,-2.67386295828586,-0.629321328716873,-2.90189737836467,0.0117246101824367,0.0645694464452842,-2.72949735102302
ENSG00000103175,58189,WFDC1,WAP four-disulfide core domain 1,-2.67165492832836,0.365570720498555,-3.71329066404727,0.00236226226163908,0.022974354022274,-1.46865678500926
ENSG00000166183,374569,ASPG,asparaginase,-2.66655954351055,-1.28686889199488,-3.18983113067671,0.00664258719803903,0.0442976503591313,-2.39987442466362
ENSG00000187017,83715,ESPN,espin,-2.66057376417359,-1.28473184920254,-2.7457134540324,0.0159255284339547,0.0782685601943064,-3.15229673042131
ENSG00000204983,5644,PRSS1,serine protease 1,-2.65393450204469,0.510614787467937,-2.79099622012838,0.0145754997412572,0.0738855496157727,-2.84063198020437
ENSG00000151572,121601,ANO4,anoctamin 4,-2.63444827927596,1.64462248645418,-4.57993930752239,0.000442404081950166,0.00765425517322578,0.144355798800208
ENSG00000077943,8516,ITGA8,integrin subunit alpha 8,-2.63387689142392,0.10801164674939,-4.15688860033845,0.000993838462749896,0.013086201425924,-0.636279298750011
ENSG00000146555,221935,SDK1,sidekick cell adhesion molecule 1,-2.62895655971505,2.1649575138182,-6.08607906792078,2.96758085452189e-05,0.00131342697875324,2.6040340396414
ENSG00000166546,146227,BEAN1,brain expressed associated with NEDD4 1,-2.62438897917888,-0.346230272075309,-3.91860988208355,0.00157948809890646,0.0176869761075462,-1.23135125687319
ENSG00000197580,83875,BCO2,beta-carotene oxygenase 2,-2.61928213953349,4.08531580391772,-12.5602256865075,6.01887465428439e-09,1.07838170889262e-05,10.6947565309815
ENSG00000183844,54097,FAM3B,FAM3 metabolism regulating signaling molecule B,-2.61386391902812,-1.99515421372884,-2.62628301424756,0.0200967973983321,0.0908116489170099,-3.27033163965587
ENSG00000128242,9514,GAL3ST1,galactose-3-O-sulfotransferase 1,-2.6098959667487,0.495801198996193,-3.77868519967367,0.00207743579169121,0.0210815935437513,-1.4489628200913
ENSG00000274286,151,ADRA2B,adrenoceptor alpha 2B,-2.59311049617679,1.77617242366015,-4.19369795724562,0.000925599202609422,0.0125002404875016,-0.483277635364721
ENSG00000103044,3038,HAS3,hyaluronan synthase 3,-2.58981798484071,-0.549560973981333,-2.70311081823131,0.0173065230160161,0.082588838009251,-3.06398866072392
ENSG00000261308,401720,FIGNL2,fidgetin like 2,-2.58781994742123,-0.726695528039573,-3.07395723963385,0.00835222688053802,0.0516653333150998,-2.55807497386306
ENSG00000112494,54346,UNC93A,unc-93 homolog A,-2.5818523163855,-0.0739325309149749,-2.90161367645551,0.0117311532898595,0.0645834232840508,-2.66022497711777
ENSG00000115380,2202,EFEMP1,EGF containing fibulin extracellular matrix protein 1,-2.57743006765321,1.77046304894922,-4.69367614370852,0.000357079936740688,0.00664119259509065,0.251306287300921
ENSG00000178597,768239,PSAPL1,prosaposin like 1,-2.57594300164063,3.29687347706477,-8.89586006663355,4.30109091619197e-07,9.86109323395929e-05,6.60791824692493
ENSG00000232774,400221,FLJ22447,uncharacterized LOC400221,-2.55308117622433,-2.28602633253446,-2.96837889040341,0.0102863496161458,0.0592172036988045,-2.78878386268264
ENSG00000164588,348980,HCN1,hyperpolarization activated cyclic nucleotide gated potassium channel 1,-2.55095531335693,3.21862424039147,-7.12719301788839,5.49345744210013e-06,0.000492870144487277,4.32178217337327
ENSG00000146477,6581,SLC22A3,solute carrier family 22 member 3,-2.54736922720399,0.302551660041093,-2.90651511765036,0.0116186130221845,0.0641610051310704,-2.66370505493785
ENSG00000006283,8913,CACNA1G,calcium voltage-gated channel subunit alpha1 G,-2.53919447085018,2.52307563382228,-9.24349670762551,2.71968810818952e-07,7.18933946632067e-05,6.75119904983675
ENSG00000181234,92293,TMEM132C,transmembrane protein 132C,-2.53575503310698,0.44411169085474,-4.01909659415779,0.00129843823626901,0.015557017543251,-0.959422986166925
ENSG00000170382,10446,LRRN2,leucine rich repeat neuronal 2,-2.5322798436609,2.24807459892463,-4.43298412510401,0.000584784338713871,0.00929945509049425,-0.0504583830930248
ENSG00000108511,3216,HOXB6,homeobox B6,-2.50655926006673,-0.518869274310741,-2.76562178076589,0.0153175931207912,0.0764220882032047,-3.01848919299663
ENSG00000166343,118490,MSS51,MSS51 mitochondrial translational activator,-2.48882999226158,1.8765362427251,-5.76350644601548,5.15838004217076e-05,0.00192990436612537,2.07934032109695
ENSG00000166482,4239,MFAP4,microfibril associated protein 4,-2.4861685638197,4.02193448641042,-6.11277936191624,2.83667142538452e-05,0.00127413166390879,2.76329413579128
ENSG00000179178,128218,TMEM125,transmembrane protein 125,-2.4794082008924,2.13447472978383,-3.54879578936046,0.00326658612232872,0.028092640652027,-1.58678905620839
ENSG00000172794,326624,RAB37,"RAB37, member RAS oncogene family",-2.47345740756731,1.51566642538454,-4.10902443035515,0.00109035058754143,0.0139017246622533,-0.639381074845182
ENSG00000171560,2243,FGA,fibrinogen alpha chain,-2.4716507264479,4.42547827784926,-6.23849749506623,2.29683643512307e-05,0.00112868519432933,2.96089957727281
ENSG00000036530,10858,CYP46A1,cytochrome P450 family 46 subfamily A member 1,-2.4715150264752,2.56291203520127,-7.68108961541657,2.37455929335096e-06,0.000323108299116919,4.88208061910625
ENSG00000180210,2147,F2,"coagulation factor II, thrombin",-2.45213872724858,1.00844650412363,-3.16471245347788,0.00698087592102248,0.0458706700189436,-2.24485255681933
ENSG00000122223,51744,CD244,CD244 molecule,-2.45077075663774,1.15482820693436,-3.27423536532499,0.0056211463013974,0.039609291858051,-2.05047608427771
ENSG00000183780,148641,SLC35F3,solute carrier family 35 member F3,-2.44569660953368,0.373582927669886,-3.55250256797643,0.00324277448927739,0.0279325526920929,-1.74463805498906
ENSG00000103196,83716,CRISPLD2,cysteine rich secretory protein LCCL domain containing 2,-2.44563678166634,1.96724809094413,-5.39916333205911,9.80007050070521e-05,0.00285245734339118,1.46377327716279
ENSG00000100031,2678,GGT1,gamma-glutamyltransferase 1,-2.44308002315149,4.21189925950205,-9.84808785851111,1.26246973919179e-07,4.84698203439704e-05,7.94749079079312
ENSG00000179564,132228,LSMEM2,leucine rich single-pass membrane protein 2,-2.44042075908006,0.798752563139463,-3.61447896467687,0.00286962344059189,0.0258534045570285,-1.54959418978783
ENSG00000204248,1302,COL11A2,collagen type XI alpha 2 chain,-2.44006360988384,2.09605180895878,-5.21707719594685,0.00013597652234521,0.00350819427650641,1.28905562784325
ENSG00000110195,2348,FOLR1,folate receptor alpha,-2.43741921859015,1.29020729875783,-3.96394413808839,0.00144572112692014,0.0167160368672064,-0.931268544068744
ENSG00000160712,3570,IL6R,interleukin 6 receptor,-2.43659923151979,2.25871989923844,-3.07333022820731,0.00836257587388811,0.0516851421872157,-2.38163062055558
ENSG00000102362,94121,SYTL4,synaptotagmin like 4,-2.43325279176147,0.498733577483837,-3.93797720388828,0.00152086175019366,0.0172825198885643,-0.952574433263618
ENSG00000134533,85004,RERG,RAS like estrogen regulated growth inhibitor,-2.42842456303073,0.459975772381485,-2.65201926628238,0.0191167027947927,0.0878975855620279,-3.05848960894691
ENSG00000165868,259217,HSPA12A,heat shock protein family A (Hsp70) member 12A,-2.41695234494873,2.62453649276795,-5.42630690169734,9.33668477782771e-05,0.00278803781560133,1.6341440887751
ENSG00000090006,8425,LTBP4,latent transforming growth factor beta binding protein 4,-2.4152324192452,3.20745191950698,-5.49214761007214,8.30513154542824e-05,0.00259033358162535,1.76300921786354
ENSG00000168077,51435,SCARA3,scavenger receptor class A member 3,-2.41353190491009,2.14756129420554,-5.6570130097261,6.21095801586168e-05,0.00213543066110383,1.90709086938709
ENSG00000229859,643834,PGA3,pepsinogen A3,-2.39628954079624,1.06495744984222,-4.94360603410471,0.000224213144827754,0.00490561324334808,0.633968315985473
ENSG00000126218,2159,F10,coagulation factor X,-2.39500362507623,3.00262593895189,-6.14141395922503,2.70298598578778e-05,0.00124628725538367,2.7942203117853
ENSG00000186377,260293,CYP4X1,cytochrome P450 family 4 subfamily X member 1,-2.39318688676192,0.801044767470689,-4.64869543763171,0.000388586734780369,0.00703250403853361,0.0648470480678327
ENSG00000181541,10586,MAB21L2,mab-21 like 2,-2.38568120123987,3.11599027764921,-6.14094537815714,2.70511962408858e-05,0.00124628725538367,2.80587691796049
ENSG00000134954,2113,ETS1,"ETS proto-oncogene 1, transcription factor",-2.38303886110969,1.3607072798146,-3.39756065117772,0.00440427285684428,0.0342094893143613,-1.84452138545821
ENSG00000189334,57402,S100A14,S100 calcium binding protein A14,-2.38265301226824,2.94201671629127,-5.74207751348905,5.35409749858073e-05,0.00197111466129256,2.1686177617115
ENSG00000214145,100131551,LINC00887,long intergenic non-protein coding RNA 887,-2.37876639561863,0.641882188061494,-4.01282732714247,0.00131437813524588,0.0156762924784319,-0.986963673402921
ENSG00000114378,3373,HYAL1,hyaluronidase 1,-2.36716223768557,0.721619191000403,-3.00425738151402,0.00958394985002611,0.0565463561403846,-2.49297474283943
ENSG00000105048,7138,TNNT1,"troponin T1, slow skeletal type",-2.35953685493877,2.32821831981193,-6.97462533906621,6.96978915254991e-06,0.000567615404469027,3.93651236043374
ENSG00000198879,57713,SFMBT2,Scm like with four mbt domains 2,-2.35747212442954,0.763833521072754,-3.17512382291791,0.00683862659285147,0.0452582761462444,-2.2580442908454
ENSG00000181804,285195,SLC9A9,solute carrier family 9 member A9,-2.34499550513339,0.773426452149796,-3.62912950886393,0.00278794630977155,0.0254273949349922,-1.55043637312673
ENSG00000204385,80736,SLC44A4,solute carrier family 44 member 4,-2.34436315449609,0.682518700043677,-4.56148118278004,0.000458122726864504,0.00788391565708659,-0.0791706960320022
ENSG00000183570,54039,PCBP3,poly(rC) binding protein 3,-2.33870150604185,0.90521175758679,-3.33790335093734,0.00495588233914068,0.0367418863074223,-1.98034417878393
ENSG00000061337,11178,LZTS1,leucine zipper tumor suppressor 1,-2.31791579875536,1.23719668136395,-3.2210461619482,0.0062448694078063,0.0425735512456137,-2.14786828315092
ENSG00000158292,387509,GPR153,G protein-coupled receptor 153,-2.3138817189904,2.16983063533781,-5.57416515552137,7.18402119487848e-05,0.00235713077298359,1.77073337189236
ENSG00000172164,6641,SNTB1,syntrophin beta 1,-2.29904177749983,0.934045088481626,-4.19521861803335,0.000922885671293309,0.0124794123480539,-0.603733373502599
ENSG00000168542,1281,COL3A1,collagen type III alpha 1 chain,-2.29810119830406,7.85114077173513,-10.753201586381,4.27153794548362e-08,3.72699862690015e-05,9.01452829834455
ENSG00000112984,10112,KIF20A,kinesin family member 20A,-2.2849497831886,3.80219182863281,-5.60345455744924,6.82298278860679e-05,0.00226972417866587,1.92426999911294
ENSG00000140285,2252,FGF7,fibroblast growth factor 7,-2.28252775378808,0.714886840487476,-4.06414814438353,0.00118955060188576,0.0147097419136563,-0.747908357048169
ENSG00000183876,340075,ARSI,arylsulfatase family member I,-2.27294949880916,1.03030746258993,-2.60157175614759,0.0210835219233763,0.0936045680105845,-3.11535901581708
ENSG00000106991,2022,ENG,endoglin,-2.26758483671051,4.05109664382538,-9.52705512830594,1.88891944220294e-07,5.94928520022096e-05,7.60527841864579
ENSG00000134548,80763,SPX,spexin hormone,-2.26355852142702,0.832669469429618,-3.07935530410312,0.00826365397720824,0.0513492949450801,-2.37859680305457
ENSG00000256713,5222,PGA5,pepsinogen A5,-2.24898734811972,2.16491800500718,-5.69132826556535,5.84922094269242e-05,0.00207496680393522,2.0432743724628
ENSG00000068079,3430,IFI35,interferon induced protein 35,-2.24637680358997,1.98654436250939,-4.83745214530134,0.000272956249109886,0.00548121982178943,0.581725200114038
ENSG00000168502,23255,MTCL1,microtubule crosslinking factor 1,-2.2426352276758,0.658685809815043,-3.00022059001902,0.00966055114524084,0.0569150117709202,-2.52325977937249
ENSG00000173193,54625,PARP14,poly(ADP-ribose) polymerase family member 14,-2.22700765601733,0.83416071083466,-2.66436343996103,0.0186632053005403,0.0865030714202969,-3.02118184022113
ENSG00000088992,54997,TESC,tescalcin,-2.22596039251269,0.564214849721915,-3.64024713621284,0.00272753733431629,0.0251466778249572,-1.52128673229175
ENSG00000149328,89944,GLB1L2,galactosidase beta 1 like 2,-2.21843287755355,1.39688975366984,-4.15363350646905,0.00100011577982348,0.0131326278091642,-0.583368263457792
ENSG00000185345,5071,PRKN,parkin RBR E3 ubiquitin protein ligase,-2.21771828023057,1.33659912947067,-2.84600361366698,0.0130854571132387,0.0689101880963338,-2.75165377174774
ENSG00000204262,1290,COL5A2,collagen type V alpha 2 chain,-2.21258620542652,5.73225939744733,-12.1714742289587,8.98629489028597e-09,1.35717102277839e-05,10.6234240775104
ENSG00000156885,1339,COX6A2,cytochrome c oxidase subunit 6A2,-2.21165245757383,2.56403106914121,-6.53091776916802,1.41759540453556e-05,0.000869153075974748,3.36000306510683
ENSG00000046889,80243,PREX2,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2",-2.20196322250236,0.236724992440734,-2.78810965665938,0.0146581154767128,0.0741644531101329,-2.83182799864214
ENSG00000115255,92840,REEP6,receptor accessory protein 6,-2.19882747444743,6.54878126043489,-13.9489012214532,1.56030678885874e-09,5.88784659402074e-06,12.3473057806519
ENSG00000119946,26507,CNNM1,cyclin and CBS domain divalent metal cation transport mediator 1,-2.19718989649395,1.88525169831095,-5.55713485110448,7.40306788989232e-05,0.00239227394237502,1.77424555488774
ENSG00000187550,646643,SBK2,SH3 domain binding kinase family member 2,-2.1918684294064,0.217078110244734,-3.78766353328666,0.00204114956499474,0.0208293007185569,-1.27050736377828
ENSG00000068976,5837,PYGM,"glycogen phosphorylase, muscle associated",-2.176965704982,7.04760020144184,-17.5080329853328,7.9057605709307e-11,1.27480389206258e-06,15.2611007913896
ENSG00000131094,10882,C1QL1,complement C1q like 1,-2.17456031535251,2.51954636200291,-7.44321628374089,3.38786992719464e-06,0.000392662816891066,4.60445591905211
ENSG00000145824,9547,CXCL14,C-X-C motif chemokine ligand 14,-2.17049431797076,2.6562193769752,-5.23059117755444,0.000132690959302331,0.00346220342839819,1.32325269024571
ENSG00000065717,7089,TLE2,"TLE family member 2, transcriptional corepressor",-2.16704593989967,3.4245169126441,-6.69694858056486,1.08348653607964e-05,0.000759618278012355,3.68503710355583
ENSG00000137491,11309,SLCO2B1,solute carrier organic anion transporter family member 2B1,-2.16152962809198,2.54845505673106,-4.39522935929309,0.000628481849063631,0.00969786585277613,-0.112503146372886
ENSG00000196154,6275,S100A4,S100 calcium binding protein A4,-2.16063902377114,4.32544374809806,-10.2431013998385,7.79506884596877e-08,4.70584753147089e-05,8.42149623857065
